,Headline,Type,Username,URL,User URL,Date,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,index,change1,change2,change3,change4,change5,change6,total_change
125,adgg-the Genturder（binary star-ADGG端午节企划）,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b594d877,https://kw26597.lofter.com/,2022-06-02,6,6,6,6,6,6,6,125,0,0,0,0,0,0,0
126,【ggadgg】新生时代 03,text,＿阡陌.,https://qianmo37489.lofter.com/post/73d0399b_2b5938a23,https://qianmo37489.lofter.com/,2022-06-02,4,4,4,4,4,4,4,126,0,0,0,0,0,0,0
127,【翻译】糖果与堕落,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b59937b5,https://moinmoin150.lofter.com/,2022-06-02,3,3,3,3,3,3,3,127,0,0,0,0,0,0,0
128,【adgg】星海（5）,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b59807f2,https://chuxiadefengmu.lofter.com/,2022-06-01,26,26,26,26,26,26,26,128,0,0,0,0,0,0,0
129,None,img,＿阡陌.,https://qianmo37489.lofter.com/post/73d0399b_2b597ca26,https://qianmo37489.lofter.com/,2022-06-01,10,10,10,10,10,10,10,129,0,0,0,0,0,0,0
130,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5966de3,https://moinmoin150.lofter.com/,2022-06-01,6,6,6,6,6,6,6,130,0,0,0,0,0,0,0
131,关于变成格林德沃的样子穿越04,text,嘉德零,https://jiadeling.lofter.com/post/4c949fcb_2b596dbfc,https://jiadeling.lofter.com/,2022-06-01,32,32,32,32,32,32,32,131,0,0,0,0,0,0,0
132,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b596b888,https://moinmoin150.lofter.com/,2022-06-01,4,4,4,4,4,4,4,132,0,0,0,0,0,0,0
133,GG与gg,text,祁鳞不是麒麟  ⃒⃘⃤,https://m13611146610.lofter.com/post/1f9b1134_2b59625f4,https://m13611146610.lofter.com/,2022-06-01,3,3,3,3,3,3,3,133,0,0,0,0,0,0,0
134,【adgg】星海（4）,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b5961976,https://chuxiadefengmu.lofter.com/,2022-05-31,20,20,20,20,20,20,20,134,0,0,0,0,0,0,0
135,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5962c66,https://moinmoin150.lofter.com/,2022-05-31,14,14,14,14,14,14,14,135,0,0,0,0,0,0,0
136,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b595e58d,https://zhonger84482.lofter.com/,2022-05-31,4,4,4,4,4,4,4,136,0,0,0,0,0,0,0
137,【adgg】时过境迁（中）,text,悬铃木,https://platanus-occidentalis-l.lofter.com/post/74b43cf8_2b595a913,https://platanus-occidentalis-l.lofter.com/,2022-05-31,9,9,9,9,9,9,9,137,0,0,0,0,0,0,0
138,None,img,溍丘^,https://aqiujun92011.lofter.com/post/4cdf3376_2b595b780,https://aqiujun92011.lofter.com/,2022-05-31,9,9,9,9,9,9,9,138,0,0,0,0,0,0,0
139,None,img,想喝奶茶,https://bu167.lofter.com/post/1f454d2c_2b5959903,https://bu167.lofter.com/,2022-05-31,2,2,2,2,2,2,2,139,0,0,0,0,0,0,0
140,关于变成格林德沃的样子穿越03,text,嘉德零,https://jiadeling.lofter.com/post/4c949fcb_2b5951979,https://jiadeling.lofter.com/,2022-05-31,15,15,15,15,15,15,15,140,0,0,0,0,0,0,0
141,None,img,莫寂言YAN,https://shehuinijiyan.lofter.com/post/2047cc25_2b594e71b,https://shehuinijiyan.lofter.com/,2022-05-31,5,5,5,5,5,5,5,141,0,0,0,0,0,0,0
142,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5946af3,https://moinmoin150.lofter.com/,2022-05-31,22,22,22,22,22,22,22,142,0,0,0,0,0,0,0
143,None,img,教授 我来关禁闭了,https://yuan406827.lofter.com/post/7461ede7_2b5945eb0,https://yuan406827.lofter.com/,2022-05-31,1,1,1,1,1,1,1,143,0,0,0,0,0,0,0
144,《∞》2-3,text,多喝白开水,https://2781260535.lofter.com/post/1e0cbc67_2b5940ddd,https://2781260535.lofter.com/,2022-05-30,10,10,10,10,10,10,10,144,0,0,0,0,0,0,0
145,关于变成格林德沃的样子穿越02,text,嘉德零,https://jiadeling.lofter.com/post/4c949fcb_2b592d543,https://jiadeling.lofter.com/,2022-05-30,24,24,24,24,24,24,24,145,0,0,0,0,0,0,0
146,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b59237d6,https://moinmoin150.lofter.com/,2022-05-29,6,6,6,6,6,6,6,146,0,0,0,0,0,0,0
147,【adgg】星海（3）,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b5924a1d,https://chuxiadefengmu.lofter.com/,2022-05-29,30,30,30,30,30,30,30,147,0,0,0,0,0,0,0
148,ADGG|温柔地割开你的颈动脉04,text,c_ass_y,https://anotherpartofthenamecassy.lofter.com/post/1e9d638f_2b5926ad1,https://anotherpartofthenamecassy.lofter.com/,2022-05-29,8,8,8,8,8,8,8,148,0,0,0,0,0,0,0
149,【adgg】时过境迁（上）,text,悬铃木,https://platanus-occidentalis-l.lofter.com/post/74b43cf8_2b5921356,https://platanus-occidentalis-l.lofter.com/,2022-05-29,8,8,8,8,8,8,8,149,0,0,0,0,0,0,0
150,关于变成格林德沃的样子穿越01,text,嘉德零,https://jiadeling.lofter.com/post/4c949fcb_2b591649f,https://jiadeling.lofter.com/,2022-05-29,38,38,38,38,38,38,38,150,0,0,0,0,0,0,0
151,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b59171df,https://zhonger84482.lofter.com/,2022-05-29,31,31,31,31,31,31,31,151,0,0,0,0,0,0,0
152,练车12,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5908943,https://moinmoin150.lofter.com/,2022-05-29,8,8,8,8,8,8,8,152,0,0,0,0,0,0,0
153,第二封信,text,Gellert Grindelwald,https://hujuju468.lofter.com/post/30b63a1c_2b58ea37c,https://hujuju468.lofter.com/,2022-05-28,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0
154,还不是时候,text,Albus Dumbledore,https://albus36782.lofter.com/post/74bea3fb_2b58e9f8e,https://albus36782.lofter.com/,2022-05-28,1,1,1,1,1,1,1,154,0,0,0,0,0,0,0
155,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b58e133c,https://moinmoin150.lofter.com/,2022-05-28,20,20,20,20,20,20,20,155,0,0,0,0,0,0,0
156,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b58d81c4,https://zhonger84482.lofter.com/,2022-05-28,16,16,16,16,16,16,16,156,0,0,0,0,0,0,0
157,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5820a11,https://shaoyedeqingpingguo40033.lofter.com/,2022-05-28,9,9,9,9,9,9,9,157,0,0,0,0,0,0,0
158,占tag致歉,text,Bycatch    ⃒⃘⃤,https://walburga.lofter.com/post/73f1959c_2b58cb881,https://walburga.lofter.com/,2022-05-27,9,9,9,9,9,9,9,158,0,0,0,0,0,0,0
159,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b58a040f,https://andydufresne66959.lofter.com/,2022-05-27,11,11,11,11,11,11,11,159,0,0,0,0,0,0,0
160,【翻译】爱人成双,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b58b8519,https://moinmoin150.lofter.com/,2022-05-27,7,7,7,7,7,7,7,160,0,0,0,0,0,0,0
161,【adgg】星海（2）,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b58af3b2,https://chuxiadefengmu.lofter.com/,2022-05-26,17,17,17,17,17,17,17,161,0,0,0,0,0,0,0
162,《∞》01,text,多喝白开水,https://2781260535.lofter.com/post/1e0cbc67_2b58b1106,https://2781260535.lofter.com/,2022-05-26,7,7,7,7,7,7,7,162,0,0,0,0,0,0,0
163,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b58ab409,https://zhonger84482.lofter.com/,2022-05-26,23,23,23,23,23,23,23,163,0,0,0,0,0,0,0
164,【adgg】星海（1）,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b58912d4,https://chuxiadefengmu.lofter.com/,2022-05-26,18,18,18,18,18,18,18,164,0,0,0,0,0,0,0
165,罗琳关于格邓关系的早期访谈摘录,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5899ad9,https://moinmoin150.lofter.com/,2022-05-26,31,31,31,31,31,31,31,165,0,0,0,0,0,0,0
166,[hp]从纽蒙迦德开始的黑魔法觉醒（2）,text,Autistic.,https://guigujiu.lofter.com/post/4b73b51a_2b585b81f,https://guigujiu.lofter.com/,2022-05-25,25,26,26,26,26,26,26,166,1,0,0,0,0,0,1
167,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b58905a4,https://zhonger84482.lofter.com/,2022-05-25,17,17,17,17,17,17,17,167,0,0,0,0,0,0,0
168,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b586b0e4,https://andydufresne66959.lofter.com/,2022-05-25,25,25,25,25,25,25,25,168,0,0,0,0,0,0,0
169,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b587874f,https://moinmoin150.lofter.com/,2022-05-25,25,25,25,25,25,25,25,169,0,0,0,0,0,0,0
170,Choice（番外）,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b5873a1a,https://chuxiadefengmu.lofter.com/,2022-05-24,32,32,32,32,32,32,32,170,0,0,0,0,0,0,0
171,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b5872a30,https://zhonger84482.lofter.com/,2022-05-24,16,16,16,16,16,16,16,171,0,0,0,0,0,0,0
172,None,img,裔二娘子,https://yierniangzi.lofter.com/post/20378e9d_2b58613e2,https://yierniangzi.lofter.com/,2022-05-24,17,18,18,18,18,18,18,172,1,0,0,0,0,0,1
173,圣人与妖女,text,瑶妹家的汤圆,https://yuanluoshenfu.lofter.com/post/1e2e0fc2_2b58519a3,https://yuanluoshenfu.lofter.com/,2022-05-23,1,1,1,1,1,1,1,173,0,0,0,0,0,0,0
174,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b583f4c8,https://andydufresne66959.lofter.com/,2022-05-23,13,13,13,13,13,13,13,174,0,0,0,0,0,0,0
175,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b583a9b3,https://zhonger84482.lofter.com/,2022-05-22,22,22,22,22,22,22,22,175,0,0,0,0,0,0,0
176,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b57ff50d,https://andydufresne66959.lofter.com/,2022-05-22,18,18,18,18,18,18,18,176,0,0,0,0,0,0,0
177,【翻译】致友书,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5824b76,https://moinmoin150.lofter.com/,2022-05-22,11,11,11,11,11,11,11,177,0,0,0,0,0,0,0
178,惊！独家揭秘大战结束真相！,text,啦啦啦种太阳,https://yushengwuguo.lofter.com/post/1fd10182_2b581268c,https://yushengwuguo.lofter.com/,2022-05-22,7,7,7,7,7,7,7,178,0,0,0,0,0,0,0
179,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b581679d,https://moinmoin150.lofter.com/,2022-05-22,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0
180,［hp］从纽蒙迦德开始的黑魔法觉醒（1）,text,Autistic.,https://guigujiu.lofter.com/post/4b73b51a_2b575ca1b,https://guigujiu.lofter.com/,2022-05-21,25,25,25,25,25,25,25,180,0,0,0,0,0,0,0
181,占tag致歉,text,Bycatch    ⃒⃘⃤,https://walburga.lofter.com/post/73f1959c_2b57fa1d9,https://walburga.lofter.com/,2022-05-21,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0
182,【GGAD】爱与孤独（11）,text,司芊,https://cissy51358.lofter.com/post/73d3882e_2b57f7ce4,https://cissy51358.lofter.com/,2022-05-21,7,7,7,7,7,7,7,182,0,0,0,0,0,0,0
183,糟糕的一天,text,Albus Dumbledore,https://albus36782.lofter.com/post/74bea3fb_2b57efb8d,https://albus36782.lofter.com/,2022-05-21,2,2,2,2,2,2,2,183,0,0,0,0,0,0,0
184,第一封信,text,Gellert Grindelwald,https://hujuju468.lofter.com/post/30b63a1c_2b57f2191,https://hujuju468.lofter.com/,2022-05-21,5,5,5,5,5,5,5,184,0,0,0,0,0,0,0
185,GGADGG相关认知,text,小时,https://xiaoshi93337.lofter.com/post/4b685dae_2b57e439b,https://xiaoshi93337.lofter.com/,2022-05-20,3,3,3,3,3,3,3,185,0,0,0,0,0,0,0
186,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b57e224b,https://zhonger84482.lofter.com/,2022-05-21,23,23,23,23,23,23,23,186,0,0,0,0,0,0,0
187,【ggadgg】新生时代 02,text,＿阡陌.,https://qianmo37489.lofter.com/post/73d0399b_2b57e4477,https://qianmo37489.lofter.com/,2022-05-20,8,8,8,8,8,8,8,187,0,0,0,0,0,0,0
188,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b57ab696,https://andydufresne66959.lofter.com/,2022-05-20,15,15,15,15,15,15,15,188,0,0,0,0,0,0,0
189,【无差】断弦何续【五】,text,Silver Sea,https://silversea886.lofter.com/post/1e1c7e12_2b57de662,https://silversea886.lofter.com/,2022-05-20,8,8,8,8,8,8,8,189,0,0,0,0,0,0,0
190,【翻译 | pwp】卑鄙小人,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b57c9a11,https://moinmoin150.lofter.com/,2022-05-20,8,8,8,8,8,8,8,190,0,0,0,0,0,0,0
191,【ADGG】夏日（520献礼~）,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b57c642a,https://chuxiadefengmu.lofter.com/,2022-05-20,4,4,4,4,4,4,4,191,0,0,0,0,0,0,0
192,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b57c26ad,https://moinmoin150.lofter.com/,2022-05-20,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0
193,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b57b9b30,https://zhonger84482.lofter.com/,2022-05-19,12,12,12,12,12,12,12,193,0,0,0,0,0,0,0
194,【ADGG】红白玫瑰（46）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b57a46ca,https://banzhujiang.lofter.com/,2022-05-19,12,12,12,12,12,12,12,194,0,0,0,0,0,0,0
195,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5798212,https://moinmoin150.lofter.com/,2022-05-18,18,18,18,18,18,18,18,195,0,0,0,0,0,0,0
196,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5797f57,https://moinmoin150.lofter.com/,2022-05-18,13,13,13,13,13,13,13,196,0,0,0,0,0,0,0
197,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5797312,https://moinmoin150.lofter.com/,2022-05-18,26,26,26,26,26,26,26,197,0,0,0,0,0,0,0
198,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b5795a12,https://zhonger84482.lofter.com/,2022-05-18,18,18,18,18,18,18,18,198,0,0,0,0,0,0,0
199,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b578b02e,https://andydufresne66959.lofter.com/,2022-05-18,22,22,22,22,22,22,22,199,0,0,0,0,0,0,0
200,【ADGG】幻梦,text,QwQ（XZ ekelhaft.）,https://qwq7955313.lofter.com/post/73b4e78b_2b577412f,https://qwq7955313.lofter.com/,2022-05-17,5,5,5,5,5,5,5,200,0,0,0,0,0,0,0
201,黎明之前2,text,Bycatch    ⃒⃘⃤,https://walburga.lofter.com/post/73f1959c_2b5765446,https://walburga.lofter.com/,2022-05-17,14,14,14,14,14,14,14,201,0,0,0,0,0,0,0
202,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b5759ae0,https://zhonger84482.lofter.com/,2022-05-16,20,20,20,20,20,20,20,202,0,0,0,0,0,0,0
203,【ADGG】红白玫瑰（45）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b574bfff,https://banzhujiang.lofter.com/,2022-05-16,17,17,17,17,17,17,17,203,0,0,0,0,0,0,0
204,【授翻】GGAD之有问必答（4/9）,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b57492df,https://moinmoin150.lofter.com/,2022-05-16,12,12,12,12,12,12,12,204,0,0,0,0,0,0,0
205,当你倾听往事低语,text,Wisteria,https://claudia894.lofter.com/post/30b1872e_2b5745d2f,https://claudia894.lofter.com/,2022-05-16,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0
206,祸根深藏,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5744826,https://moinmoin150.lofter.com/,2022-05-16,13,13,13,13,13,13,13,206,0,0,0,0,0,0,0
207,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b5738071,https://zhonger84482.lofter.com/,2022-05-15,21,21,21,21,21,21,21,207,0,0,0,0,0,0,0
208,【ADGG】童养妻盖勒特（二）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b57274f4,https://sunyiqiantonystark.lofter.com/,2022-05-15,6,6,6,6,6,6,6,208,0,0,0,0,0,0,0
209,【无差】断弦何续【四】,text,Silver Sea,https://silversea886.lofter.com/post/1e1c7e12_2b572f95c,https://silversea886.lofter.com/,2022-05-15,13,13,13,13,13,13,13,209,0,0,0,0,0,0,0
210,【ADGG】囚鸟（四）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b57003c4,https://sunyiqiantonystark.lofter.com/,2022-05-15,2,2,2,2,2,2,2,210,0,0,0,0,0,0,0
211,【ADGG】童养妻盖勒特（一）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b571828d,https://sunyiqiantonystark.lofter.com/,2022-05-15,10,10,10,10,10,10,10,211,0,0,0,0,0,0,0
212,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b571542a,https://moinmoin150.lofter.com/,2022-05-14,29,29,29,29,29,29,29,212,0,0,0,0,0,0,0
213,【ADGG】红白玫瑰（44）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b56ffa07,https://banzhujiang.lofter.com/,2022-05-14,13,13,13,13,13,14,14,213,0,0,0,0,1,0,1
214,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b56f7dc5,https://zhonger84482.lofter.com/,2022-05-14,14,14,14,14,14,14,14,214,0,0,0,0,0,0,0
215,【GGAD】爱与孤独（10）,text,司芊,https://cissy51358.lofter.com/post/73d3882e_2b56b4085,https://cissy51358.lofter.com/,2022-05-13,3,3,3,3,3,3,3,215,0,0,0,0,0,0,0
216,关于阿不福思是怎么“全都看到了”的,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b56cf587,https://moinmoin150.lofter.com/,2022-05-13,14,14,14,14,14,14,14,216,0,0,0,0,0,0,0
217,【ADGG】囚鸟（三）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b56c8e71,https://sunyiqiantonystark.lofter.com/,2022-05-13,3,3,3,3,3,3,3,217,0,0,0,0,0,0,0
218,【ADGG】如果神奇动物三我来写（生子向）（预吿）,text,女孩喜欢叫17的猫,https://nuhaixihuanjiao17demao.lofter.com/post/7425dc46_2b56bff89,https://nuhaixihuanjiao17demao.lofter.com/,2022-05-12,3,3,3,3,3,3,3,218,0,0,0,0,0,0,0
219,【adgg】The War 一,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b56bdec3,https://andydufresne66959.lofter.com/,2022-05-12,10,10,10,10,10,10,10,219,0,0,0,0,0,0,0
220,【ADGG】囚鸟（二）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b56b1d43,https://sunyiqiantonystark.lofter.com/,2022-05-12,3,3,3,3,3,3,3,220,0,0,0,0,0,0,0
221,【ADGG】红白玫瑰（43）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b56bb54e,https://banzhujiang.lofter.com/,2022-05-12,5,5,5,5,5,6,6,221,0,0,0,0,1,0,1
222,【ADGG】囚鸟（一）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b56a7935,https://sunyiqiantonystark.lofter.com/,2022-05-12,5,5,5,5,5,5,5,222,0,0,0,0,0,0,0
223,【ADGG】红白玫瑰（42）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b56a4e98,https://banzhujiang.lofter.com/,2022-05-11,6,6,6,6,6,6,6,223,0,0,0,0,0,0,0
224,【adgg（abo设）】Stars alight up my way.,text,Marika,https://xiaokun680.lofter.com/post/30f7f335_2b56a35eb,https://xiaokun680.lofter.com/,2022-05-11,1,1,1,1,1,1,1,224,0,0,0,0,0,0,0
225,【ADGG／GGAD】伴我同行（一）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b515f45a,https://sunyiqiantonystark.lofter.com/,2022-05-11,3,3,3,3,3,3,3,225,0,0,0,0,0,0,0
226,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b5639747,https://andydufresne66959.lofter.com/,2022-05-11,27,27,27,27,27,27,27,226,0,0,0,0,0,0,0
227,【无差】断弦何续【三】,text,Silver Sea,https://silversea886.lofter.com/post/1e1c7e12_2b5695e53,https://silversea886.lofter.com/,2022-05-11,9,9,9,9,9,9,9,227,0,0,0,0,0,0,0
228,None,img,A-,https://a536620799.lofter.com/post/744a5794_2b5697b45,https://a536620799.lofter.com/,2022-05-11,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0
229,None,img,想喝奶茶,https://bu167.lofter.com/post/1f454d2c_2b5692ec8,https://bu167.lofter.com/,2022-05-11,7,7,7,7,7,7,7,229,0,0,0,0,0,0,0
230,【授翻】GGAD之有问必答（3/9）,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b569081f,https://moinmoin150.lofter.com/,2022-05-11,13,13,13,13,13,13,13,230,0,0,0,0,0,0,0
231,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b568640b,https://shaoyedeqingpingguo40033.lofter.com/,2022-05-11,35,35,35,35,35,35,35,231,0,0,0,0,0,0,0
232,【ADGG】红白玫瑰（41）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b5674fe6,https://banzhujiang.lofter.com/,2022-05-10,13,13,13,13,13,13,13,232,0,0,0,0,0,0,0
233,【无差】断弦何续【二】,text,Silver Sea,https://silversea886.lofter.com/post/1e1c7e12_2b5668fab,https://silversea886.lofter.com/,2022-05-10,10,10,10,10,10,10,10,233,0,0,0,0,0,0,0
234,None,img,山郭酒旗,https://guoyongqiang001.lofter.com/post/74136dcd_2b5659c88,https://guoyongqiang001.lofter.com/,2022-05-09,1,1,1,1,1,1,1,234,0,0,0,0,0,0,0
235,None,img,三头香蕉,https://yueguangxiademoshushi36350.lofter.com/post/4cf48e92_2b5658645,https://yueguangxiademoshushi36350.lofter.com/,2022-05-09,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0
236,【ADGG】红白玫瑰（40）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b5657256,https://banzhujiang.lofter.com/,2022-05-09,10,10,10,10,10,10,10,236,0,0,0,0,0,0,0
237,【无差】断弦何续【一】,text,Silver Sea,https://silversea886.lofter.com/post/1e1c7e12_2b5654505,https://silversea886.lofter.com/,2022-05-09,12,12,12,12,12,12,12,237,0,0,0,0,0,0,0
238,【无差】断弦何续【预警】,text,Silver Sea,https://silversea886.lofter.com/post/1e1c7e12_2b56553e8,https://silversea886.lofter.com/,2022-05-09,5,5,5,5,5,5,5,238,0,0,0,0,0,0,0
239,Lofter上的GGAD/ADGG扫文整理（3）,text,蒲素,https://pusu806824.lofter.com/post/748b970b_2b5634c67,https://pusu806824.lofter.com/,2022-05-09,25,25,25,25,25,25,25,239,0,0,0,0,0,0,0
240,【ggadgg】新生时代 01,text,＿阡陌.,https://qianmo37489.lofter.com/post/73d0399b_2b55cd61c,https://qianmo37489.lofter.com/,2022-05-08,1,1,1,1,1,1,1,240,0,0,0,0,0,0,0
241,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b563ec6f,https://zhonger84482.lofter.com/,2022-05-08,25,25,25,25,25,25,25,241,0,0,0,0,0,0,0
242,None,img,Saven_fine,https://savenfine.lofter.com/post/4cda35f8_2b563b616,https://savenfine.lofter.com/,2022-05-08,1,1,1,1,1,1,1,242,0,0,0,0,0,0,0
243,【ADGG】红白玫瑰（39）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b563333e,https://banzhujiang.lofter.com/,2022-05-08,14,14,14,14,14,14,14,243,0,0,0,0,0,0,0
244,Choice（三）完结撒花~,text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b561b4bd,https://chuxiadefengmu.lofter.com/,2022-05-07,85,85,85,85,85,85,85,244,0,0,0,0,0,0,0
245,【ADGG】繁华落尽【五】,text,Silver Sea,https://silversea886.lofter.com/post/1e1c7e12_2b561d2e4,https://silversea886.lofter.com/,2022-05-07,12,12,13,13,13,13,13,245,0,1,0,0,0,0,1
246,None,img,想喝奶茶,https://bu167.lofter.com/post/1f454d2c_2b561861d,https://bu167.lofter.com/,2022-05-07,24,24,24,25,25,26,26,246,0,0,1,0,1,0,2
247,None,img,挖坑不填真英雄,https://liuxu47795.lofter.com/post/31718543_2b561678b,https://liuxu47795.lofter.com/,2022-05-07,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0
